SID,CB,block,trial,memrich,mondrich,eye,loc,image,urban,resp,corr,RT,cond,phase,locrep,eyerep
18,1,1,13,3,2,1,2,2,1,1,1,1172.22445,3,1,0,1
18,1,1,14,3,2,2,3,7,2,2,1,770.8191271,3,1,1,0
18,1,1,15,3,2,2,1,6,2,2,1,960.8170716,1,1,0,1
18,1,1,16,3,2,2,1,10,2,2,1,1495.960904,1,1,1,1
18,1,1,17,3,2,2,2,1,1,1,1,1009.243577,2,1,0,1
18,1,1,18,3,2,1,1,2,1,1,1,806.4257479,1,1,1,0
18,1,1,19,3,2,1,1,3,1,1,1,835.4917811,1,1,1,1
18,1,1,20,3,2,1,4,4,1,1,1,1054.675986,2,1,0,1
18,1,1,21,3,2,2,4,9,2,2,1,601.5429255,3,1,0,0
18,1,1,22,3,2,1,2,5,1,1,1,894.4872287,3,1,0,0
18,1,1,23,3,2,1,1,1,1,1,1,2400.634598,1,1,0,1
18,1,1,24,3,2,1,3,6,2,2,1,949.5960264,3,1,0,1
18,1,1,25,3,2,2,1,10,2,2,1,1652.293149,1,1,0,0
18,1,1,26,3,2,1,2,8,2,1,0,575.123135,3,1,0,0
18,1,1,27,3,2,1,3,5,1,1,1,989.4464463,3,1,0,1
18,1,1,28,3,2,2,4,2,1,1,1,707.0342167,3,1,1,0
18,1,1,29,3,2,2,2,7,2,2,1,732.0080958,2,1,0,1
18,1,1,30,3,2,2,1,9,2,2,1,1003.094444,1,1,0,1
18,1,1,31,3,2,1,1,9,2,2,1,1200.40851,1,1,0,0
18,1,1,32,3,2,2,1,10,2,2,1,981.3413252,1,1,0,0
18,1,1,33,3,2,2,4,1,1,1,1,674.6053956,3,1,0,1
18,1,1,34,3,2,1,1,6,2,1,0,996.8491308,1,1,0,0
18,1,1,35,3,2,1,1,8,2,2,1,1250.430327,1,1,1,1
18,1,1,36,3,2,2,3,3,1,1,1,1077.140198,3,1,0,0
18,1,1,37,3,2,1,1,7,2,2,1,751.384276,1,1,0,0
18,1,1,38,3,2,2,3,10,2,2,1,790.6082412,3,1,0,0
18,1,1,39,3,2,2,1,7,2,2,1,1684.136231,1,1,0,1
18,1,1,40,3,2,2,2,9,2,2,1,1781.691358,2,1,0,1
18,1,1,41,3,2,1,1,4,1,1,1,707.2714618,1,1,1,0
18,1,1,42,3,2,1,1,5,1,1,1,812.5040275,1,1,1,1
18,1,1,43,3,2,1,3,8,2,2,1,1465.322,3,1,0,1
18,1,1,44,3,2,1,1,1,1,2,0,1523.475549,1,1,0,1
18,1,1,45,3,2,1,4,6,2,2,1,859.7773295,2,1,0,1
18,1,1,46,3,2,2,1,3,1,1,1,758.458985,1,1,1,0
18,1,1,47,3,2,2,1,4,1,1,1,1109.325683,1,1,1,1
18,1,1,48,3,2,1,3,2,1,1,1,1238.191693,3,1,0,0
18,1,2,1,3,2,2,1,3,1,1,1,1806.098414,1,1,0,0
18,1,2,2,3,2,2,1,2,1,1,1,738.6339623,1,1,1,1
18,1,2,3,3,2,1,1,9,2,2,1,946.1771343,1,1,0,0
18,1,2,4,3,2,1,4,8,2,2,1,841.7970473,2,1,0,1
18,1,2,5,3,2,2,1,5,1,1,1,1469.555862,1,1,1,0
18,1,2,6,3,2,1,1,6,2,2,1,1336.159434,1,1,0,0
18,1,2,7,3,2,2,4,10,2,2,1,1023.767777,3,1,0,0
18,1,2,8,3,2,2,3,4,1,1,1,691.9136979,3,1,0,1
18,1,2,9,3,2,1,2,10,2,2,1,1173.622272,3,1,1,0
18,1,2,10,3,2,2,1,5,1,1,1,1283.4731,1,1,0,0
18,1,2,11,3,2,2,2,4,1,2,0,1725.207501,2,1,0,1
18,1,2,12,3,2,1,4,3,1,1,1,1221.171932,2,1,0,0
18,1,2,13,3,2,1,2,2,1,1,1,577.8222773,3,1,0,1
18,1,2,14,3,2,2,3,6,2,2,1,584.0217448,3,1,1,0
18,1,2,15,3,2,2,1,9,2,2,1,1469.278221,1,1,0,1
18,1,2,16,3,2,2,1,8,2,2,1,1175.790819,1,1,1,1
18,1,2,17,3,2,2,2,1,1,1,1,861.881115,2,1,0,1
18,1,2,18,3,2,1,1,5,1,1,1,929.0897264,1,1,1,0
18,1,2,19,3,2,1,1,3,1,1,1,801.0906214,1,1,1,1
18,1,2,20,3,2,1,4,4,1,1,1,902.3121446,2,1,0,1
18,1,2,21,3,2,2,4,7,2,2,1,759.2072682,3,1,0,0
18,1,2,22,3,2,1,2,1,1,1,1,806.0621857,3,1,0,0
18,1,2,23,3,2,1,1,2,1,1,1,922.6023587,1,1,0,1
18,1,2,24,3,2,1,3,6,2,2,1,1130.921065,3,1,0,1
18,1,2,25,3,2,2,1,9,2,2,1,1395.859562,1,1,0,0
18,1,2,26,3,2,1,2,8,2,1,0,1032.797833,3,1,0,0
18,1,2,27,3,2,1,3,5,1,1,1,1092.316501,3,1,0,1
18,1,2,28,3,2,2,4,2,1,1,1,598.2558005,3,1,1,0
18,1,2,29,3,2,2,2,10,2,2,1,994.6023566,2,1,0,1
18,1,2,30,3,2,2,1,7,2,2,1,656.59113,1,1,0,1
18,1,2,31,3,2,1,1,6,2,2,1,867.0309335,1,1,0,0
18,1,2,32,3,2,2,1,10,2,2,1,1245.734801,1,1,0,0
18,1,2,33,3,2,2,4,1,1,1,1,688.9785929,3,1,0,1
18,1,2,34,3,2,1,1,9,2,2,1,986.5642409,1,1,0,0
18,1,2,35,3,2,1,1,8,2,2,1,1544.608625,1,1,1,1
18,1,2,36,3,2,2,3,3,1,1,1,1455.904338,3,1,0,0
18,1,2,37,3,2,1,1,7,2,2,1,778.6635989,1,1,0,0
18,1,2,38,3,2,2,3,9,2,2,1,777.0480891,3,1,0,0
18,1,2,39,3,2,2,1,6,2,2,1,1247.322739,1,1,0,1
18,1,2,40,3,2,2,2,8,2,2,1,2347.067572,2,1,0,1
18,1,2,41,3,2,1,1,4,1,1,1,850.6228803,1,1,1,0
18,1,2,42,3,2,1,1,3,1,1,1,797.6371045,1,1,1,1
18,1,2,43,3,2,1,3,7,2,2,1,875.4909607,3,1,0,1
18,1,2,44,3,2,1,1,1,1,1,1,869.410757,1,1,0,1
18,1,2,45,3,2,1,4,10,2,2,1,887.6427119,2,1,0,1
18,1,2,46,3,2,2,1,2,1,1,1,745.2463643,1,1,1,0
18,1,2,47,3,2,2,1,4,1,1,1,712.8637102,1,1,1,1
18,1,2,48,3,2,1,3,5,1,1,1,642.0117859,3,1,0,0
18,1,3,1,3,2,2,1,5,1,2,0,1265.38798,1,1,0,0
18,1,3,2,3,2,2,1,1,1,1,1,1083.011369,1,1,1,1
18,1,3,3,3,2,1,1,9,2,2,1,556.4782461,1,1,0,0
18,1,3,4,3,2,1,4,7,2,2,1,947.5150034,2,1,0,1
18,1,3,5,3,2,2,1,4,1,1,1,763.2654398,1,1,1,0
18,1,3,6,3,2,1,1,6,2,2,1,753.9490866,1,1,0,0
18,1,3,7,3,2,2,4,8,2,2,1,1328.848442,3,1,0,0
18,1,3,8,3,2,2,3,3,1,1,1,841.0766558,3,1,0,1
18,1,3,9,3,2,1,2,8,2,2,1,676.6675035,3,1,1,0
18,1,3,10,3,2,2,1,3,1,1,1,1567.313287,1,1,0,0
18,1,3,11,3,2,2,2,2,1,1,1,1533.405212,2,1,0,1
18,1,3,12,3,2,1,4,4,1,1,1,1836.939617,2,1,0,0
18,1,3,13,3,2,1,2,1,1,1,1,1521.030323,3,1,0,1
18,1,3,14,3,2,2,3,7,2,2,1,633.1375423,3,1,1,0
18,1,3,15,3,2,2,1,9,2,2,1,1148.640698,1,1,0,1
18,1,3,16,3,2,2,1,10,2,2,1,1955.524906,1,1,1,1
18,1,3,17,3,2,2,2,5,1,1,1,834.3876307,2,1,0,1
18,1,3,18,3,2,1,1,2,1,1,1,949.9954954,1,1,1,0
18,1,3,19,3,2,1,1,3,1,1,1,1101.016659,1,1,1,1
18,1,3,20,3,2,1,4,1,1,2,0,861.895863,2,1,0,1
18,1,3,21,3,2,2,4,6,2,2,1,2552.767928,3,1,0,0
18,1,3,22,3,2,1,2,5,1,1,1,1584.109589,3,1,0,0
18,1,3,23,3,2,1,1,4,1,1,1,1333.859761,1,1,0,1
18,1,3,24,3,2,1,3,6,2,2,1,2381.133383,3,1,0,1
18,1,3,25,3,2,2,1,9,2,2,1,4291.134829,1,1,0,0
18,1,3,26,3,2,1,2,8,2,2,1,1205.206309,3,1,0,0
18,1,3,27,3,2,1,3,1,1,1,1,850.2689367,3,1,0,1
18,1,3,28,3,2,2,4,3,1,1,1,605.0727461,3,1,1,0
18,1,3,29,3,2,2,2,7,2,2,1,986.0365312,2,1,0,1
18,1,3,30,3,2,2,1,10,2,2,1,2447.370572,1,1,0,1
18,1,3,31,3,2,1,1,8,2,2,1,731.0680929,1,1,0,0
18,1,3,32,3,2,2,1,9,2,2,1,883.0991504,1,1,0,0
18,1,3,33,3,2,2,4,4,1,1,1,700.2131036,3,1,0,1
18,1,3,34,3,2,1,1,10,2,2,1,820.9938705,1,1,0,0
18,1,3,35,3,2,1,1,6,2,2,1,657.6391757,1,1,1,1
18,1,3,36,3,2,2,3,5,1,1,1,1620.378252,3,1,0,0
18,1,3,37,3,2,1,1,7,2,2,1,1169.022605,1,1,0,0
18,1,3,38,3,2,2,3,10,2,1,0,1094.839954,3,1,0,0
18,1,3,39,3,2,2,1,7,2,2,1,800.4946238,1,1,0,1
18,1,3,40,3,2,2,2,9,2,2,1,829.053787,2,1,0,1
18,1,3,41,3,2,1,1,2,1,1,1,1033.683654,1,1,1,0
18,1,3,42,3,2,1,1,2,1,1,1,885.2753919,1,1,1,1
18,1,3,43,3,2,1,3,6,2,2,1,2263.009439,3,1,0,1
18,1,3,44,3,2,1,1,3,1,1,1,1514.079687,1,1,0,1
18,1,3,45,3,2,1,4,8,2,2,1,1322.685523,2,1,0,1
18,1,3,46,3,2,2,1,4,1,1,1,882.8061204,1,1,1,0
18,1,3,47,3,2,2,1,1,1,1,1,796.8304716,1,1,1,1
18,1,3,48,3,2,1,3,5,1,1,1,1658.080964,3,1,0,0
18,1,4,1,3,2,2,1,4,1,1,1,942.0356066,1,1,0,0
18,1,4,2,3,2,2,1,2,1,1,1,853.2976569,1,1,1,1
18,1,4,3,3,2,1,1,8,2,2,1,792.3160843,1,1,0,0
18,1,4,4,3,2,1,4,10,2,2,1,677.8793763,2,1,0,1
18,1,4,5,3,2,2,1,1,1,1,1,680.118456,1,1,1,0
18,1,4,6,3,2,1,1,6,2,2,1,1250.176411,1,1,0,0
18,1,4,7,3,2,2,4,7,2,2,1,917.7430053,3,1,0,0
18,1,4,8,3,2,2,3,3,1,1,1,709.5249686,3,1,0,1
18,1,4,9,3,2,1,2,10,2,2,1,942.397886,3,1,1,0
18,1,4,10,3,2,2,1,5,1,1,1,878.0564121,1,1,0,0
18,1,4,11,3,2,2,2,2,1,1,1,1856.202305,2,1,0,1
18,1,4,12,3,2,1,4,1,1,1,1,891.2597355,2,1,0,0
18,1,4,13,3,2,1,2,4,1,1,1,1101.311932,3,1,0,1
18,1,4,14,3,2,2,3,7,2,1,0,990.2524385,3,1,1,0
18,1,4,15,3,2,2,1,6,2,2,1,1059.096436,1,1,0,1
18,1,4,16,3,2,2,1,8,2,1,0,1286.542536,1,1,1,1
18,1,4,17,3,2,2,2,3,1,1,1,1343.518516,2,1,0,1
18,1,4,18,3,2,1,1,1,1,1,1,703.2793341,1,1,1,0
18,1,4,19,3,2,1,1,3,1,1,1,871.9851854,1,1,1,1
18,1,4,20,3,2,1,4,2,1,1,1,1202.593408,2,1,0,1
18,1,4,21,3,2,2,4,9,2,2,1,815.3477614,3,1,0,0
18,1,4,22,3,2,1,2,4,1,1,1,795.4028342,3,1,0,0
18,1,4,23,3,2,1,1,5,1,1,1,1825.521402,1,1,0,1
18,1,4,24,3,2,1,3,7,2,2,1,725.5207286,3,1,0,1
18,1,4,25,3,2,2,1,9,2,2,1,837.9652202,1,1,0,0
18,1,4,26,3,2,1,2,8,2,2,1,833.1664605,3,1,0,0
18,1,4,27,3,2,1,3,4,1,1,1,764.7277019,3,1,0,1
18,1,4,28,3,2,2,4,2,1,1,1,659.2662269,3,1,1,0
18,1,4,29,3,2,2,2,10,2,2,1,950.1904212,2,1,0,1
18,1,4,30,3,2,2,1,6,2,2,1,604.8137001,1,1,0,1
18,1,4,31,3,2,1,1,7,2,2,1,2873.778629,1,1,0,0
18,1,4,32,3,2,2,1,9,2,2,1,1124.556488,1,1,0,0
18,1,4,33,3,2,2,4,1,1,1,1,692.9239123,3,1,0,1
18,1,4,34,3,2,1,1,8,2,2,1,958.4673848,1,1,0,0
18,1,4,35,3,2,1,1,10,2,2,1,717.0061995,1,1,1,1
18,1,4,36,3,2,2,3,3,1,1,1,1133.18996,3,1,0,0
18,1,4,37,3,2,1,1,6,2,2,1,740.8839427,1,1,0,0
18,1,4,38,3,2,2,3,7,2,1,0,1316.449508,3,1,0,0
18,1,4,39,3,2,2,1,8,2,2,1,1020.394731,1,1,0,1
18,1,4,40,3,2,2,2,10,2,2,1,776.6777948,2,1,0,1
18,1,4,41,3,2,1,1,5,1,1,1,822.8097563,1,1,1,0
18,1,4,42,3,2,1,1,5,1,1,1,1139.634047,1,1,1,1
18,1,4,43,3,2,1,3,6,2,2,1,787.1390153,3,1,0,1
18,1,4,44,3,2,1,1,2,1,1,1,1016.959167,1,1,0,1
18,1,4,45,3,2,1,4,9,2,2,1,1429.078024,2,1,0,1
18,1,4,46,3,2,2,1,4,1,1,1,1385.01298,1,1,1,0
18,1,4,47,3,2,2,1,1,1,1,1,846.5541289,1,1,1,1
18,1,4,48,3,2,1,3,3,1,1,1,1098.598363,3,1,0,0
18,1,5,1,3,2,2,1,5,1,1,1,1113.445089,1,1,0,0
18,1,5,2,3,2,2,1,3,1,1,1,818.2184249,1,1,1,1
18,1,5,3,3,2,1,1,8,2,2,1,990.7182716,1,1,0,0
18,1,5,4,3,2,1,4,6,2,2,1,731.8025907,2,1,0,1
18,1,5,5,3,2,2,1,1,1,1,1,1251.351735,1,1,1,0
18,1,5,6,3,2,1,1,10,2,2,1,1198.662837,1,1,0,0
18,1,5,7,3,2,2,4,7,2,2,1,1035.192404,3,1,0,0
18,1,5,8,3,2,2,3,2,1,1,1,662.902487,3,1,0,1
18,1,5,9,3,2,1,2,9,2,2,1,882.1787038,3,1,1,0
18,1,5,10,3,2,2,1,3,1,1,1,1011.402185,1,1,0,0
18,1,5,11,3,2,2,2,4,1,1,1,896.3502427,2,1,0,1
18,1,5,12,3,2,1,4,1,1,1,1,1049.91698,2,1,0,0
18,1,5,13,3,2,1,2,2,1,1,1,740.7868006,3,1,0,1
18,1,5,14,3,2,2,3,6,2,2,1,1100.856358,3,1,1,0
18,1,5,15,3,2,2,1,7,2,2,1,1061.348019,1,1,0,1
18,1,5,16,3,2,2,1,10,2,2,1,912.2815621,1,1,1,1
18,1,5,17,3,2,2,2,5,1,1,1,1856.959885,2,1,0,1
18,1,5,18,3,2,1,1,5,1,1,1,972.6501447,1,1,1,0
18,1,5,19,3,2,1,1,3,1,1,1,762.4927904,1,1,1,1
18,1,5,20,3,2,1,4,1,1,2,0,929.4542498,2,1,0,1
18,1,5,21,3,2,2,4,8,2,2,1,1505.506808,3,1,0,0
18,1,5,22,3,2,1,2,2,1,1,1,794.9296264,3,1,0,0
18,1,5,23,3,2,1,1,4,1,1,1,895.9735362,1,1,0,1
18,1,5,24,3,2,1,3,8,2,2,1,1225.626688,3,1,0,1
18,1,5,25,3,2,2,1,9,2,2,1,581.8169694,1,1,0,0
18,1,5,26,3,2,1,2,10,2,2,1,1611.519397,3,1,0,0
18,1,5,27,3,2,1,3,5,1,1,1,904.390282,3,1,0,1
18,1,5,28,3,2,2,4,2,1,1,1,665.6872299,3,1,1,0
18,1,5,29,3,2,2,2,7,2,2,1,1035.866308,2,1,0,1
18,1,5,30,3,2,2,1,6,2,2,1,679.194483,1,1,0,1
18,1,5,31,3,2,1,1,10,2,2,1,1081.746597,1,1,0,0
18,1,5,32,3,2,2,1,6,2,2,1,554.916597,1,1,0,0
18,1,5,33,3,2,2,4,3,1,1,1,745.7266254,3,1,0,1
18,1,5,34,3,2,1,1,9,2,2,1,913.5684562,1,1,0,0
18,1,5,35,3,2,1,1,7,2,2,1,826.6883907,1,1,1,1
18,1,5,36,3,2,2,3,4,1,1,1,1398.639176,3,1,0,0
18,1,5,37,3,2,1,1,8,2,2,1,947.562132,1,1,0,0
18,1,5,38,3,2,2,3,7,2,2,1,747.1411182,3,1,0,0
18,1,5,39,3,2,2,1,6,2,2,1,947.2905821,1,1,0,1
18,1,5,40,3,2,2,2,9,2,2,1,2010.487189,2,1,0,1
18,1,5,41,3,2,1,1,1,1,1,1,935.7200819,1,1,1,0
18,1,5,42,3,2,1,1,2,1,1,1,2583.101939,1,1,1,1
18,1,5,43,3,2,1,3,8,2,2,1,1093.154874,3,1,0,1
18,1,5,44,3,2,1,1,4,1,1,1,822.5141615,1,1,0,1
18,1,5,45,3,2,1,4,10,2,2,1,913.9791462,2,1,0,1
18,1,5,46,3,2,2,1,1,1,1,1,1106.954195,1,1,1,0
18,1,5,47,3,2,2,1,3,1,1,1,739.821149,1,1,1,1
18,1,5,48,3,2,1,3,5,1,2,0,1155.304076,3,1,0,0
18,1,6,1,3,2,2,1,1,1,1,1,944.9582081,1,1,0,0
18,1,6,2,3,2,2,1,4,1,1,1,608.900405,1,1,1,1
18,1,6,3,3,2,1,1,9,2,2,1,629.3922779,1,1,0,0
18,1,6,4,3,2,1,4,6,2,2,1,865.5882282,2,1,0,1
18,1,6,5,3,2,2,1,2,1,1,1,715.8449814,1,1,1,0
18,1,6,6,3,2,1,1,8,2,2,1,1420.207948,1,1,0,0
18,1,6,7,3,2,2,4,7,2,2,1,624.3790356,3,1,0,0
18,1,6,8,3,2,2,3,3,1,1,1,908.5042379,3,1,0,1
18,1,6,9,3,2,1,2,7,2,2,1,733.5578823,3,1,1,0
18,1,6,10,3,2,2,1,3,1,1,1,869.4950752,1,1,0,0
18,1,6,11,3,2,2,2,4,1,1,1,815.3669974,2,1,0,1
18,1,6,12,3,2,1,4,1,1,1,1,5131.991873,2,1,0,0
18,1,6,13,3,2,1,2,5,1,1,1,1011.839806,3,1,0,1
18,1,6,14,3,2,2,3,10,2,2,1,968.68623,3,1,1,0
18,1,6,15,3,2,2,1,6,2,2,1,663.335619,1,1,0,1
18,1,6,16,3,2,2,1,8,2,2,1,1705.96437,1,1,1,1
18,1,6,17,3,2,2,2,2,1,1,1,2403.308733,2,1,0,1
18,1,6,18,3,2,1,1,1,1,1,1,807.9607864,1,1,1,0
18,1,6,19,3,2,1,1,5,1,1,1,981.2214202,1,1,1,1
18,1,6,20,3,2,1,4,3,1,1,1,1274.796346,2,1,0,1
18,1,6,21,3,2,2,4,9,2,2,1,1557.268528,3,1,0,0
18,1,6,22,3,2,1,2,4,1,1,1,1779.980629,3,1,0,0
18,1,6,23,3,2,1,1,2,1,2,0,1418.176939,1,1,0,1
18,1,6,24,3,2,1,3,9,2,2,1,1022.171824,3,1,0,1
18,1,6,25,3,2,2,1,7,2,2,1,922.292979,1,1,0,0
18,1,6,26,3,2,1,2,6,2,2,1,794.7077705,3,1,0,0
18,1,6,27,3,2,1,3,2,1,1,1,872.2980926,3,1,0,1
18,1,6,28,3,2,2,4,5,1,1,1,1426.59625,3,1,1,0
18,1,6,29,3,2,2,2,8,2,2,1,1438.919522,2,1,0,1
18,1,6,30,3,2,2,1,10,2,2,1,906.5107391,1,1,0,1
18,1,6,31,3,2,1,1,10,2,2,1,787.4112055,1,1,0,0
18,1,6,32,3,2,2,1,8,2,2,1,664.9626708,1,1,0,0
18,1,6,33,3,2,2,4,1,1,1,1,723.5737168,3,1,0,1
18,1,6,34,3,2,1,1,6,2,2,1,731.4412729,1,1,0,0
18,1,6,35,3,2,1,1,7,2,2,1,1083.426548,1,1,1,1
18,1,6,36,3,2,2,3,3,1,1,1,908.6651797,3,1,0,0
18,1,6,37,3,2,1,1,9,2,2,1,861.9747311,1,1,0,0
18,1,6,38,3,2,2,3,8,2,2,1,2256.632359,3,1,0,0
18,1,6,39,3,2,2,1,10,2,2,1,836.0194913,1,1,0,1
18,1,6,40,3,2,2,2,6,2,2,1,631.0629309,2,1,0,1
18,1,6,41,3,2,1,1,4,1,1,1,963.1286073,1,1,1,0
18,1,6,42,3,2,1,1,4,1,1,1,849.503661,1,1,1,1
18,1,6,43,3,2,1,3,9,2,2,1,1212.454783,3,1,0,1
18,1,6,44,3,2,1,1,5,1,1,1,753.880478,1,1,0,1
18,1,6,45,3,2,1,4,7,2,2,1,1512.872302,2,1,0,1
18,1,6,46,3,2,2,1,3,1,1,1,1785.466759,1,1,1,0
18,1,6,47,3,2,2,1,1,1,1,1,1343.162648,1,1,1,1
18,1,6,48,3,2,1,3,2,1,1,1,1766.818984,3,1,0,0
18,1,7,1,3,2,2,1,2,1,1,1,821.4385444,1,1,0,0
18,1,7,2,3,2,2,1,3,1,1,1,714.0534613,1,1,1,1
18,1,7,3,3,2,1,1,10,2,2,1,770.8986355,1,1,0,0
18,1,7,4,3,2,1,4,9,2,2,1,992.8041035,2,1,0,1
18,1,7,5,3,2,2,1,4,1,1,1,734.3481644,1,1,1,0
18,1,7,6,3,2,1,1,6,2,2,1,1349.853598,1,1,0,0
18,1,7,7,3,2,2,4,8,2,2,1,629.3425849,3,1,0,0
18,1,7,8,3,2,2,3,5,1,1,1,1105.560862,3,1,0,1
18,1,7,9,3,2,1,2,8,2,2,1,1458.559237,3,1,1,0
18,1,7,10,3,2,2,1,3,1,1,1,885.5030187,1,1,0,0
18,1,7,11,3,2,2,2,4,1,1,1,1215.045883,2,1,0,1
18,1,7,12,3,2,1,4,5,1,1,1,811.1876389,2,1,0,0
18,1,7,13,3,2,1,2,2,1,1,1,1136.390203,3,1,0,1
18,1,7,14,3,2,2,3,9,2,2,1,671.4939601,3,1,1,0
18,1,7,15,3,2,2,1,6,2,2,1,833.7188568,1,1,0,1
18,1,7,16,3,2,2,1,10,2,2,1,1301.707298,1,1,1,1
18,1,7,17,3,2,2,2,1,1,1,1,1518.304571,2,1,0,1
18,1,7,18,3,2,1,1,4,1,1,1,854.7961474,1,1,1,0
18,1,7,19,3,2,1,1,1,1,1,1,713.7472876,1,1,1,1
18,1,7,20,3,2,1,4,2,1,1,1,826.2020382,2,1,0,1
18,1,7,21,3,2,2,4,7,2,2,1,870.6873916,3,1,0,0
18,1,7,22,3,2,1,2,3,1,1,1,784.9127594,3,1,0,0
18,1,7,23,3,2,1,1,5,1,1,1,862.494105,1,1,0,1
18,1,7,24,3,2,1,3,8,2,2,1,1121.370994,3,1,0,1
18,1,7,25,3,2,2,1,10,2,2,1,658.0049815,1,1,0,0
18,1,7,26,3,2,1,2,7,2,2,1,804.5534361,3,1,0,0
18,1,7,27,3,2,1,3,1,1,1,1,841.8255807,3,1,0,1
18,1,7,28,3,2,2,4,2,1,1,1,676.8781384,3,1,1,0
18,1,7,29,3,2,2,2,6,2,2,1,775.6993198,2,1,0,1
18,1,7,30,3,2,2,1,9,2,2,1,1421.986645,1,1,0,1
18,1,7,31,3,2,1,1,10,2,2,1,1169.950105,1,1,0,0
18,1,7,32,3,2,2,1,7,2,2,1,592.0406245,1,1,0,0
18,1,7,33,3,2,2,4,3,1,1,1,1286.10235,3,1,0,1
18,1,7,34,3,2,1,1,6,2,2,1,703.2802962,1,1,0,0
18,1,7,35,3,2,1,1,9,2,2,1,1152.222777,1,1,1,1
18,1,7,36,3,2,2,3,4,1,1,1,1567.497313,3,1,0,0
18,1,7,37,3,2,1,1,8,2,2,1,1005.926636,1,1,0,0
18,1,7,38,3,2,2,3,8,2,2,1,802.2713964,3,1,0,0
18,1,7,39,3,2,2,1,9,2,2,1,575.4434159,1,1,0,1
18,1,7,40,3,2,2,2,6,2,2,1,1373.607268,2,1,0,1
18,1,7,41,3,2,1,1,5,1,1,1,2116.394941,1,1,1,0
18,1,7,42,3,2,1,1,2,1,1,1,764.3093173,1,1,1,1
18,1,7,43,3,2,1,3,10,2,2,1,803.6083034,3,1,0,1
18,1,7,44,3,2,1,1,1,1,1,1,1264.527487,1,1,0,1
18,1,7,45,3,2,1,4,7,2,2,1,771.0153344,2,1,0,1
18,1,7,46,3,2,2,1,4,1,1,1,745.6493606,1,1,1,0
18,1,7,47,3,2,2,1,3,1,1,1,656.819398,1,1,1,1
18,1,7,48,3,2,1,3,5,1,2,0,867.5541552,3,1,0,0
18,1,8,1,3,2,2,1,2,1,1,1,1786.921327,1,1,0,0
18,1,8,2,3,2,2,1,1,1,1,1,712.4421191,1,1,1,1
18,1,8,3,3,2,1,1,9,2,2,1,864.9742766,1,1,0,0
18,1,8,4,3,2,1,4,6,2,2,1,1419.269548,2,1,0,1
18,1,8,5,3,2,2,1,5,1,1,1,695.6092692,1,1,1,0
18,1,8,6,3,2,1,1,10,2,2,1,905.5194398,1,1,0,0
18,1,8,7,3,2,2,4,7,2,2,1,690.0115702,3,1,0,0
18,1,8,8,3,2,2,3,3,1,1,1,860.090557,3,1,0,1
18,1,8,9,3,2,1,2,9,2,2,1,790.5127024,3,1,1,0
18,1,8,10,3,2,2,1,4,1,1,1,972.5530026,1,1,0,0
18,1,8,11,3,2,2,2,3,1,1,1,922.2243703,2,1,0,1
18,1,8,12,3,2,1,4,2,1,1,1,1306.601597,2,1,0,0
18,1,8,13,3,2,1,2,1,1,1,1,1323.92625,3,1,0,1
18,1,8,14,3,2,2,3,10,2,2,1,1923.992487,3,1,1,0
18,1,8,15,3,2,2,1,7,2,2,1,500.7856335,1,1,0,1
18,1,8,16,3,2,2,1,8,2,2,1,557.2028048,1,1,1,1
18,1,8,17,3,2,2,2,5,1,1,1,756.0230563,2,1,0,1
18,1,8,18,3,2,1,1,1,1,1,1,1066.896345,1,1,1,0
18,1,8,19,3,2,1,1,4,1,1,1,829.6058625,1,1,1,1
18,1,8,20,3,2,1,4,2,1,2,0,961.9398173,2,1,0,1
18,1,8,21,3,2,2,4,6,2,2,1,1816.56797,3,1,0,0
18,1,8,22,3,2,1,2,3,1,1,1,1332.906293,3,1,0,0
18,1,8,23,3,2,1,1,5,1,1,1,1956.704398,1,1,0,1
18,1,8,24,3,2,1,3,6,2,2,1,995.6106478,3,1,0,1
18,1,8,25,3,2,2,1,7,2,2,1,1968.839157,1,1,0,0
18,1,8,26,3,2,1,2,8,2,2,1,1343.561797,3,1,0,0
18,1,8,27,3,2,1,3,5,1,1,1,1110.838921,3,1,0,1
18,1,8,28,3,2,2,4,2,1,1,1,647.6582158,3,1,1,0
18,1,8,29,3,2,2,2,9,2,2,1,787.0123773,2,1,0,1
18,1,8,30,3,2,2,1,10,2,2,1,888.4102311,1,1,0,1
18,1,8,31,3,2,1,1,7,2,2,1,1378.178401,1,1,0,0
18,1,8,32,3,2,2,1,8,2,2,1,664.0665904,1,1,0,0
18,1,8,33,3,2,2,4,3,1,1,1,1499.380758,3,1,0,1
18,1,8,34,3,2,1,1,6,2,2,1,860.0280397,1,1,0,0
18,1,8,35,3,2,1,1,10,2,2,1,2086.982016,1,1,1,1
18,1,8,36,3,2,2,3,1,1,1,1,1160.44588,3,1,0,0
18,1,8,37,3,2,1,1,9,2,2,1,639.8461242,1,1,0,0
18,1,8,38,3,2,2,3,6,2,2,1,1155.13031,3,1,0,0
18,1,8,39,3,2,2,1,9,2,2,1,1386.064552,1,1,0,1
18,1,8,40,3,2,2,2,10,2,2,1,1375.722916,2,1,0,1
18,1,8,41,3,2,1,1,4,1,1,1,766.3868139,1,1,1,0
18,1,8,42,3,2,1,1,5,1,1,1,972.1820671,1,1,1,1
18,1,8,43,3,2,1,3,8,2,2,1,1242.576557,3,1,0,1
